FID,OBJECTID,SHAPE,ANL_NAME,BEZIRK,FLAECHE,OEFF_ZEITEN,SPIELEN_IM_PARK,WASSER_IM_PARK,HUNDE_IM_PARK,TELEFON,WEBLINK1,SE_ANNO_CAD_DATA
PARKINFOOGD.1907036,1907036,POINT (16.344802064868258 48.22524327410467),PA Kutschkergasse,18,237 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907037,1907037,POINT (16.282918175128025 48.225860459796145),PA Röntgengasse,17,2.175 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907038,1907038,POINT (16.314532985902225 48.22348897045255),Park der Freiheit,17,1.267 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907039,1907039,POINT (16.29084603573883 48.22486884157991),PA Franz-Glaser-Gasse,17,3.567 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907040,1907040,POINT (16.29137412228255 48.23370270347103),PA Dornbacher Straße,17,490 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907041,1907041,POINT (16.330301060102087 48.22315386046924),Diepoldpark,17,3.721 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907042,1907042,POINT (16.321096794975738 48.21277931259752),PA Wichtelgasse,16,3.761 m²,"März-Nov: 06:00-19:30, Dez-Feb: keine Sperre",Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907043,1907043,POINT (16.32844364838994 48.21247804192316),Karl-Hodina-Park,16,900 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907044,1907044,POINT (16.312555864663796 48.215441358596046),PA Mildeplatz,16,2.941 m²,"Ballspielkäfig: März-Nov: 07:00-21:00, Dez-Feb: keine Sperre",Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907045,1907045,POINT (16.319458131526936 48.212915695824954),PA Lambertgasse,16,258 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907046,1907046,POINT (16.408455647597634 48.207562180708784),Prater - Arenawiese,2,58.590 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907047,1907047,POINT (16.294240796143377 48.21520670446006),Katharinenruhe,16,657 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907048,1907048,POINT (16.337650101483575 48.18981581262768),PA Sechshauser Gürtel,15,1.188 m²,0:00-24:00,Nein,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907049,1907049,POINT (16.3320790505959 48.194242453947474),PA Rosinagasse,15,689 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907050,1907050,POINT (16.326866789773025 48.18882723464724),PA Oelweingasse,15,667 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907051,1907051,POINT (16.333206255325948 48.189365011233136),PA Kranzgasse,15,691 m²,,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907052,1907052,POINT (16.333728929824588 48.18648601802096),Ignaz-Kuranda-Park,15,2.428 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907053,1907053,POINT (16.328149881554396 48.1877486998841),PA Grimmgasse,15,379 m²,"Nov-März: 7:00-20:00, Apr-Okt: 7:00-21:00",Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907054,1907054,POINT (16.335434154980124 48.19216749098194),PA Moshe-Jahoda-Platz,15,533 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907055,1907055,POINT (16.32650511845534 48.19255352422198),PA Avedikstraße,15,1.691 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907056,1907056,POINT (16.281892702891902 48.20670268280888),Elfriede-Stumpf-Park,14,54.192 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907057,1907057,POINT (16.288398430056446 48.20621079462824),PA Flötzersteig,14,1.128 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907058,1907058,POINT (16.24612753423942 48.219944174756556),PA Ochsenkopfweg,14,3.678 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907059,1907059,POINT (16.21234152305344 48.20795031927763),PA Mühlbergstraße,14,1.079 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907060,1907060,POINT (16.29442701625822 48.13322538348168),PA Siebenhirtenstraße,23,4.750 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907061,1907061,POINT (16.255540047192813 48.20886964206679),PA Hüttelbergstraße,14,2.048 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907062,1907062,POINT (16.411273240818662 48.29983401137142),PA Luckenschwemmgasse,21,1.898 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907063,1907063,POINT (16.44771838479742 48.26673071250316),PA Julius-Ficker-Straße,21,1.254 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907064,1907064,POINT (16.448495254332627 48.27217343411141),PA Gitlbauergasse,21,20.260 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907065,1907065,POINT (16.448585114040934 48.26919315534008),Hedwig-und-Johann-Schneider-Park,21,15.946 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907066,1907066,POINT (16.411826090010628 48.29931416402131),PA Josef-Flandorfer-Straße,21,801 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907067,1907067,POINT (16.41197696540582 48.20472119900139),Prater - Rustenschacher,2,189.820 m²,0:00-24:00,Nein,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907068,1907068,POINT (16.42165320193903 48.25448183516621),PA Carminweg,21,586 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907069,1907069,POINT (16.4505843938978 48.270432506459294),PA Bubergasse,21,3.534 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907070,1907070,POINT (16.420892066798555 48.25706620773962),PA Töllergasse,21,2.627 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907071,1907071,POINT (16.41505784972627 48.25286844694817),PA Donaufelder Straße,21,2.516 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907072,1907072,POINT (16.454321615297918 48.274508820022085),PA Adolf-Loos-Gasse,21,5.066 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907073,1907073,POINT (16.380544886535407 48.239056662964096),PA Winarskystraße,20,649 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907074,1907074,POINT (16.379791321844554 48.238670404930495),PA Meldemannstraße,20,1.026 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907075,1907075,POINT (16.377889088329812 48.237705129253335),PA Dresdner Straße,20,1.299 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907076,1907076,POINT (16.382750094993078 48.23915827776561),PA Vorgartenstraße,20,6.059 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907077,1907077,POINT (16.375256838369193 48.237459658625),PA Ungerbau,20,2.145 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907078,1907078,POINT (16.377822775871966 48.249065424162545),Schmetterlingspark,20,5.891 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907079,1907079,POINT (16.341197072048057 48.253370842179955),Wilfanpark,19,3.673 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907080,1907080,POINT (16.321209756674836 48.25210687207075),Puchweinpark,19,3.125 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907081,1907081,POINT (16.337702164574562 48.25830225018364),PA Peter-Alexander-Platz,19,1.041 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907083,1907083,POINT (16.321723397153406 48.24300323263891),PA Felix-Dahn-Straße,19,421 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907084,1907084,POINT (16.318706031180643 48.24597422314533),PA Kliergasse,19,7.817 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907085,1907085,POINT (16.336910364625055 48.275667485494786),PA Am Kahlenberg,19,1.243 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907086,1907086,POINT (16.35833402891816 48.25190478136666),Rothschildgarten,19,28.415 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907087,1907087,POINT (16.339620812976282 48.257015968560836),Franz-Hengl-Park,19,306 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907088,1907088,POINT (16.317856866187277 48.24325610037582),Pisecpark,19,1.807 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907089,1907089,POINT (16.47697403397928 48.214009837395196),PA Asperner Wies'n,22,10.470 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907090,1907090,POINT (16.43359871745213 48.25457765909164),Gusti-Wolf-Park,22,3.986 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907091,1907091,POINT (16.475720513581983 48.21429877435958),Trygve-Lie-Park,22,3.881 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907092,1907092,POINT (16.436232652682722 48.24634405583113),PA Steigenteschgasse,22,3.727 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907093,1907093,POINT (16.424045717844145 48.22599105267613),PA Schüttauplatz,22,8.926 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907094,1907094,POINT (16.440065865078804 48.23247410920364),PA Godlewskigasse,22,4.900 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907095,1907095,POINT (16.436263410580057 48.230978790872285),Lagerwiese Rehlacke,22,41.305 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907096,1907096,POINT (16.480842323927373 48.23736888081846),PA Quadenstraße,22,2.214 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907097,1907097,POINT (16.480302129684873 48.217107433824665),PA Friedhof Aspern,22,3.645 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907098,1907098,POINT (16.438549416024184 48.2471019477397),PA Meißnergasse,22,6.903 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907099,1907099,POINT (16.444056992223643 48.233882059988524),PA Edmund-Weber-Weg,22,1.043 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907100,1907100,POINT (16.438289761495202 48.23861531573347),PA Donaustadtstraße,22,1.825 m²,0:00-24:00,Nein,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907101,1907101,POINT (16.412062459186846 48.23997947038766),Donaupark,22,633.337 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907102,1907102,POINT (16.452098589592477 48.23068736875908),PA Erzherzog-Karl-Straße,22,14.813 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907103,1907103,POINT (16.413131976080745 48.27502489359319),PA Wankläckergasse,21,5.180 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907104,1907104,POINT (16.435181770819767 48.26415304349932),Schweiglpark,21,1.677 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907105,1907105,POINT (16.391805693533634 48.26087524566969),PA Tetmajergasse,21,12.233 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907106,1907106,POINT (16.405801336759176 48.28133267354684),PA Strebersdorfer Straße,21,987 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907107,1907107,POINT (16.292138671890353 48.148077379541384),Bruno-Morpurgo-Park,23,8.041 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907108,1907108,POINT (16.410126001223063 48.301871498848655),PA Stammersdorfer Straße,21,1.289 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907109,1907109,POINT (16.38249171406013 48.27781251288425),Vilma-Webenau-Park,21,38.927 m²,0:00-24:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907110,1907110,POINT (16.45598158789832 48.27691820750524),PA Ernst-Kein-Gasse,21,19.595 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907111,1907111,POINT (16.42275843945181 48.275658723535905),PA Pfendlergasse,21,12.140 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907112,1907112,POINT (16.380509282347663 48.28813379657092),PA Miklosichgasse,21,1.183 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907113,1907113,POINT (16.412086659075985 48.2878494423987),PA Hanreitergasse,21,15.890 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907082,1907082,POINT (16.322222095948995 48.24322247406965),PA Silvaraweg,19,1.446 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907114,1907114,POINT (16.470252537376656 48.2275136903006),GA Zschokkegasse,22,605 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907115,1907115,POINT (16.480529919208347 48.22031647950967),GA Aspernstraße,22,545 m²,0:00-24:00,Nein,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907116,1907116,POINT (16.29866853369096 48.19669000179533),GA Rottstraße,14,389 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907117,1907117,POINT (16.266082943545193 48.188275283785245),Dechant-Kinzl-Park,13,1.521 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907118,1907118,POINT (16.42570249509574 48.176763139785415),PA Lautenschlägergasse,11,1.639 m²,0:00-24:00,Nein,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907119,1907119,POINT (16.297044530317308 48.1683927217505),GA Defreggerstraße,12,4.359 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907120,1907120,POINT (16.35735195386337 48.16527338039589),GA Stefan-Fadinger-Platz,10,4.254 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907121,1907121,POINT (16.35829274280788 48.15485895808018),GA Frödenplatz,10,11.216 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907122,1907122,POINT (16.356313269545318 48.23029298061481),GA Liechtensteinstraße,9,737 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907123,1907123,POINT (16.359980580383493 48.189062637231714),GA Viktor-Christ-Gasse,5,419 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907124,1907124,POINT (16.401153095657563 48.19289148098419),Pauluspark,3,1.767 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907125,1907125,POINT (16.397929877075793 48.2002348698628),GA Apostelgasse,3,501 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907126,1907126,POINT (16.374917707533555 48.20758608416686),GA Grünangergasse,1,267 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907127,1907127,POINT (16.418549979589393 48.23189327627983),PA Am Kaiserwasser,22,47.391 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907128,1907128,POINT (16.33629066690977 48.19322189579881),PA Haidmannsgasse,15,839 m²,"Nov-März: 08:00-19:00, Apr-Okt: 08:00-20:00",Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907129,1907129,POINT (16.36894196313119 48.2049104238789),GA Helmut-Zilk-Platz,1,966 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907130,1907130,POINT (16.472194120327387 48.245918076357285),Jakob-Bindel-Park,22,6.599 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907131,1907131,POINT (16.274654436727698 48.13984629589889),Bertha-Neumann-Park,23,846 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907132,1907132,POINT (16.28347552440428 48.14118682793843),PA Robinsonweg,23,7.432 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907133,1907133,POINT (16.291161925708984 48.13837293518044),PA Gaulgasse,23,7.358 m²,0:00-24:00,Nein,Nein,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907134,1907134,POINT (16.360888674792577 48.144986781757055),PA Kolbegasse,23,3.544 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907135,1907135,POINT (16.265215718039467 48.167188526549495),PA Friedenszeile,13,824 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907136,1907136,POINT (16.328035004303977 48.2348943575584),PA Türkenschanzplatz,18,1.949 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907137,1907137,POINT (16.333210314677544 48.235454858860685),Türkenschanzpark,18,151.564 m²,0:00-24:00,Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907138,1907138,POINT (16.30244868381363 48.238330380108316),PA Tichyweg,18,8.052 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907139,1907139,POINT (16.33894140404826 48.22675847937249),Schubertpark,18,13.358 m²,"Ballspielkäfig: Okt-März: 07:00-19:00, Apr-Sep: 07:00-22:00, Hundezone: 06:00-22:00",Ja,Ja,Ja,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907140,1907140,POINT (16.29852179685238 48.245932949060894),PA Pötzleinsdorfer Höhe,18,4.588 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907141,1907141,POINT (16.335749281247878 48.228403806095905),Norbert-Liebermann-Park,18,2.787 m²,0:00-24:00,Nein,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907142,1907142,POINT (16.308632354533174 48.23459033172548),PA Naaffgasse,18,926 m²,0:00-24:00,Ja,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907143,1907143,POINT (16.312131370396813 48.239017179138166),PA Leopoldsplateau,18,1.786 m²,0:00-24:00,Nein,Nein,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
PARKINFOOGD.1907144,1907144,POINT (16.31806281656339 48.23145568751844),Leopold-Rosenmayr-Park,18,3.985 m²,0:00-24:00,Ja,Ja,Nein,01 4000 8042,http://www.wien.gv.at/umwelt/parks/anlagen/index.html,
